llavehog,llaveviv,p2_8,folio,viv_sel,hogar,est_dis,upm_dis,fac_hog
7576011,757601,2,7576,1,1,178,2085,2014
7577021,757702,1,7577,2,1,166,1965,2972
7578031,757803,1,7578,3,1,169,1989,1117
7579041,757904,2,7579,4,1,86,1065,13704
7580041,758004,1,7580,4,1,6,48,1412
7581091,758109,1,7581,9,1,155,1823,414
7582151,758215,1,7582,15,1,125,1466,2305
7583191,758319,1,7583,19,1,147,1736,2632
7584021,758402,0,7584,2,1,188,2153,1417
7585111,758511,1,7585,11,1,149,1742,1939
7586041,758604,2,7586,4,1,49,606,4668
7587081,758708,6,7587,8,1,148,1739,2513
7588011,758801,1,7588,1,1,106,1257,3722
7589171,758917,2,7589,17,1,147,1737,2630
7590201,759020,0,7590,20,1,117,1410,5193
7591031,759103,2,7591,3,1,139,1651,1027
7592021,759202,2,7592,2,1,161,1849,2520
7593191,759319,1,7593,19,1,125,1468,1809
7594021,759402,1,7594,2,1,152,1791,2508
7595101,759510,0,7595,10,1,61,876,2994
7596031,759603,1,7596,3,1,72,943,2474
7597051,759705,0,7597,5,1,90,1115,3760
7598041,759804,1,7598,4,1,29,284,1820
7599121,759912,1,7599,12,1,57,838,3502
7600191,760019,1,7600,19,1,67,918,1831
7601041,760104,0,7601,4,1,48,573,4109
7602011,760201,1,7602,1,1,30,344,1491
7603021,760302,1,7603,2,1,75,961,16402
7604061,760406,1,7604,6,1,75,966,3387
7605171,760517,0,7605,17,1,39,451,3817
7606041,760604,1,7606,4,1,73,949,2541
7607051,760705,2,7607,5,1,119,1417,4124
7608011,760801,1,7608,1,1,30,347,1489
7609151,760915,1,7609,15,1,125,1465,3729
7610111,761011,1,7610,11,1,71,938,2501
7611091,761109,2,7611,9,1,20,224,779
7612011,761201,1,7612,1,1,44,506,2740
7613041,761304,1,7613,4,1,136,1590,1225
7614011,761401,1,7614,1,1,122,1455,4160
7615031,761503,2,7615,3,1,80,999,7057
7616031,761603,3,7616,3,1,49,669,2198
7617051,761705,1,7617,5,1,144,1685,3706
7618021,761802,1,7618,2,1,145,1718,2406
7619191,761919,1,7619,19,1,143,1680,2209
7620021,762002,2,7620,2,1,58,839,5029
7621041,762104,1,7621,4,1,53,783,1277
7622021,762202,2,7622,2,1,29,304,1625
7623021,762302,1,7623,2,1,15,150,782
7624121,762412,0,7624,12,1,52,768,1450
7625041,762504,3,7625,4,1,68,927,1392
7626031,762603,2,7626,3,1,50,691,3701
7627031,762703,1,7627,3,1,38,445,7240
7628051,762805,2,7628,5,1,39,451,3817
7629131,762913,1,7629,13,1,111,1382,3286
7630041,763004,1,7630,4,1,146,1730,3310
7631131,763113,2,7631,13,1,101,1215,1128
7632061,763206,4,7632,6,1,185,2139,1468
7633141,763314,2,7633,14,1,63,887,2678
7634051,763405,1,7634,5,1,66,914,3029
7635031,763503,0,7635,3,1,45,533,2933
7636051,763605,2,7636,5,1,77,970,8757
7637051,763705,2,7637,5,1,5,39,1139
7638041,763804,1,7638,4,1,50,740,2798
7639041,763904,2,7639,4,1,30,356,1435
7640051,764005,3,7640,5,1,128,1503,2164
7641061,764106,2,7641,6,1,32,392,627
7642051,764205,1,7642,5,1,97,1164,1770
7643031,764303,1,7643,3,1,122,1453,4305
7644031,764403,2,7644,3,1,51,765,1494
7645141,764514,1,7645,14,1,160,1845,1479
7646171,764617,2,7646,17,1,101,1219,985
7647131,764713,2,7647,13,1,21,227,882
7648051,764805,1,7648,5,1,121,1447,1361
7649031,764903,3,7649,3,1,76,967,28513
7650011,765001,1,7650,1,1,132,1545,1545
7651111,765111,0,7651,11,1,39,452,3699
7652011,765201,1,7652,1,1,85,1035,13117
7653051,765305,1,7653,5,1,154,1815,2566
7654061,765406,2,7654,6,1,115,1404,6225
7655161,765516,1,7655,16,1,111,1381,3504
7656031,765603,1,7656,3,1,44,512,2443
7657031,765703,1,7657,3,1,9,90,2545
7658171,765817,0,7658,17,1,63,884,3037
7658172,765817,0,7658,17,2,63,884,3037
7659021,765902,1,7659,2,1,97,1177,1270
7660021,766002,2,7660,2,1,97,1161,1854
7661051,766105,2,7661,5,1,40,469,3459
7662061,766206,1,7662,6,1,28,278,1371
7663031,766303,2,7663,3,1,144,1695,2426
7664101,766410,0,7664,10,1,68,927,1392
7664102,766410,1,7664,10,2,68,927,1392
7665051,766505,3,7665,5,1,58,844,5426
7666131,766613,1,7666,13,1,70,933,2426
7667051,766705,1,7667,5,1,60,870,7327
7668031,766803,2,7668,3,1,121,1444,3619
7669031,766903,2,7669,3,1,53,791,1209
7670041,767004,1,7670,4,1,41,476,4074
7671021,767102,0,7671,2,1,140,1659,1429
7672091,767209,1,7672,9,1,88,1107,4964
7673181,767318,0,7673,18,1,52,768,1450
7674051,767405,1,7674,5,1,49,648,3306
7675051,767505,3,7675,5,1,137,1598,1015
7676031,767603,1,7676,3,1,48,581,3904
7677041,767704,2,7677,4,1,24,252,863
7678061,767806,2,7678,6,1,94,1151,720
7679061,767906,3,7679,6,1,57,836,4721
7680041,768004,0,7680,4,1,140,1662,1321
7681021,768102,2,7681,2,1,189,2161,1175
7682021,768202,0,7682,2,1,80,1008,6695
7683011,768301,1,7683,1,1,87,1091,13147
7684021,768402,3,7684,2,1,138,1612,1244
7685011,768501,1,7685,1,1,17,192,663
7686041,768604,2,7686,4,1,163,1948,1537
7687021,768702,2,7687,2,1,152,1797,2217
7688021,768802,2,7688,2,1,182,2096,2228
7689031,768903,1,7689,3,1,107,1326,3018
7690031,769003,1,7690,3,1,91,1126,3861
7691041,769104,1,7691,4,1,124,1463,8536
7692121,769212,1,7692,12,1,172,2036,8005
7693011,769301,3,7693,1,1,97,1161,1854
7694151,769415,0,7694,15,1,57,835,5223
7695051,769505,1,7695,5,1,79,992,7674
7696111,769611,2,7696,11,1,174,2045,5770
7697021,769702,0,7697,2,1,30,334,1560
7698031,769803,1,7698,3,1,184,2130,2639
7699031,769903,1,7699,3,1,132,1542,1617
7700131,770013,0,7700,13,1,135,1583,1844
7701121,770112,0,7701,12,1,67,918,1831
7702031,770203,0,7702,3,1,155,1821,1493
7703041,770304,1,7703,4,1,155,1823,414
7704111,770411,1,7704,11,1,61,876,2994
7705041,770504,1,7705,4,1,8,62,1927
7706041,770604,2,7706,4,1,65,895,3954
7707031,770703,4,7707,3,1,50,761,1061
7708011,770801,1,7708,1,1,45,515,3056
7709021,770902,1,7709,2,1,48,565,4449
7710051,771005,1,7710,5,1,145,1710,2564
7711151,771115,1,7711,15,1,115,1405,6115
7712051,771205,2,7712,5,1,173,2043,4521
7713041,771304,0,7713,4,1,104,1241,1027
7714131,771413,2,7714,13,1,135,1584,1829
7715011,771501,1,7715,1,1,162,1891,1625
7716071,771607,1,7716,7,1,160,1847,1348
7717031,771703,1,7717,3,1,114,1399,3340
7718201,771820,1,7718,20,1,71,936,2779
7719011,771901,2,7719,1,1,154,1816,2554
7720051,772005,1,7720,5,1,153,1813,2357
7721011,772101,1,7721,1,1,156,1826,2011
7722071,772207,1,7722,7,1,88,1108,4784
7723021,772302,2,7723,2,1,183,2119,2058
7724051,772405,3,7724,5,1,106,1270,3319
7725081,772508,1,7725,8,1,101,1215,1128
7726011,772601,1,7726,1,1,177,2082,8379
7727051,772705,3,7727,5,1,182,2107,1902
7728111,772811,1,7728,11,1,26,272,1902
7729031,772903,1,7729,3,1,57,835,5223
7730011,773001,1,7730,1,1,53,796,1141
7731041,773104,2,7731,4,1,59,861,5503
7732141,773214,2,7732,14,1,153,1812,2385
7733091,773309,0,7733,9,1,111,1385,3030
7734021,773402,2,7734,2,1,63,889,2449
7735031,773503,1,7735,3,1,183,2118,2076
7736171,773617,1,7736,17,1,101,1218,1072
7737061,773706,1,7737,6,1,70,931,3702
7738041,773804,1,7738,4,1,176,2079,4828
7739051,773905,1,7739,5,1,152,1794,2380
7740061,774006,1,7740,6,1,174,2045,5770
7741091,774109,1,7741,9,1,147,1737,2630
7742081,774208,1,7742,8,1,57,837,4691
7743021,774302,3,7743,2,1,108,1341,3411
7744011,774401,1,7744,1,1,108,1369,2848
7745021,774502,0,7745,2,1,11,123,3224
7746061,774606,1,7746,6,1,187,2148,1543
7747111,774711,2,7747,11,1,129,1513,2829
7748031,774803,2,7748,3,1,163,1926,1790
7749031,774903,3,7749,3,1,145,1703,2703
7750031,775003,1,7750,3,1,82,1019,22834
7751041,775104,3,7751,4,1,187,2146,1688
7752171,775217,1,7752,17,1,155,1821,1493
7753191,775319,2,7753,19,1,88,1110,4468
7754071,775407,1,7754,7,1,76,968,7378
7755021,775502,1,7755,2,1,9,75,3170
7756201,775620,2,7756,20,1,76,968,7378
7757041,775704,2,7757,4,1,17,184,726
7758071,775807,2,7758,7,1,137,1599,1009
7759031,775903,2,7759,3,1,121,1445,3331
7760041,776004,3,7760,4,1,63,887,2678
7761041,776104,1,7761,4,1,189,2156,1324
7762041,776204,4,7762,4,1,151,1783,2043
7763131,776313,2,7763,13,1,67,922,1613
7764031,776403,1,7764,3,1,5,28,1464
7765041,776504,1,7765,4,1,106,1277,3200
7766031,776603,2,7766,3,1,54,809,1306
7767051,776705,1,7767,5,1,114,1399,3340
7768111,776811,0,7768,11,1,174,2046,5443
7769011,776901,0,7769,1,1,176,2075,5724
7770051,777005,1,7770,5,1,152,1802,2095
7771041,777104,1,7771,4,1,163,1916,1950
7772041,777204,1,7772,4,1,49,629,3784
7773031,777303,2,7773,3,1,49,610,4363
7774111,777411,1,7774,11,1,75,964,4181
7775111,777511,0,7775,11,1,52,773,1281
7776051,777605,1,7776,5,1,107,1313,3148
7777031,777703,1,7777,3,1,30,330,1652
7778171,777817,0,7778,17,1,116,1406,6756
7779041,777904,2,7779,4,1,66,907,4473
7780051,778005,1,7780,5,1,98,1193,1296
7781051,778105,0,7781,5,1,163,1937,1730
7782051,778205,0,7782,5,1,183,2110,2712
7783051,778305,2,7783,5,1,162,1892,1614
7784031,778403,0,7784,3,1,101,1217,1108
7785041,778504,1,7785,4,1,155,1822,916
7786041,778604,3,7786,4,1,78,971,15130
7787041,778704,1,7787,4,1,174,2048,4995
7788031,778803,3,7788,3,1,23,239,819
7789091,778909,1,7789,9,1,71,936,2779
7790031,779003,2,7790,3,1,117,1412,4714
7791021,779102,1,7791,2,1,85,1049,11347
7792081,779208,2,7792,8,1,75,965,3506
7793021,779302,1,7793,2,1,12,143,609
7794111,779411,1,7794,11,1,174,2048,4995
7795041,779504,2,7795,4,1,166,1970,682
7796021,779602,1,7796,2,1,15,161,365
7797021,779702,1,7797,2,1,80,1011,4558
7798041,779804,1,7798,4,1,48,594,3319
7799181,779918,1,7799,18,1,167,1976,500
7800041,780004,2,7800,4,1,145,1717,2424
7801021,780102,2,7801,2,1,123,1461,2454
7802131,780213,1,7802,13,1,42,481,3354
7803011,780301,1,7803,1,1,45,532,2963
7804011,780401,1,7804,1,1,5,41,1110
7805081,780508,2,7805,8,1,1,3,848
7806051,780605,2,7806,5,1,156,1834,771
7807131,780713,0,7807,13,1,109,1373,2841
7808011,780801,0,7808,1,1,179,2087,1839
7809051,780905,1,7809,5,1,169,1989,1117
7810181,781018,0,7810,18,1,51,765,1494
7811031,781103,3,7811,3,1,126,1477,1644
7812051,781205,2,7812,5,1,140,1670,1161
7813021,781302,1,7813,2,1,9,84,2880
7814021,781402,2,7814,2,1,163,1915,2011
7815031,781503,1,7815,3,1,69,929,3066
7816051,781605,1,7816,5,1,49,620,4040
7817011,781701,1,7817,1,1,162,1881,1684
7818201,781820,1,7818,20,1,173,2043,4521
7819041,781904,4,7819,4,1,10,114,2830
7820101,782010,0,7820,10,1,137,1600,973
7821051,782105,2,7821,5,1,109,1371,10690
7822121,782212,2,7822,12,1,116,1407,6595
7823021,782302,2,7823,2,1,4,23,1189
7824031,782403,2,7824,3,1,44,489,3232
7825101,782510,1,7825,10,1,39,447,4920
7826091,782609,1,7826,9,1,63,888,2579
7827031,782703,0,7827,3,1,143,1681,2188
7828031,782803,2,7828,3,1,144,1689,2866
7829041,782904,0,7829,4,1,140,1668,1209
7830041,783004,2,7830,4,1,159,1844,2105
7831021,783102,0,7831,2,1,122,1457,1696
7832101,783210,2,7832,10,1,100,1214,1363
7833031,783303,4,7833,3,1,104,1240,1188
7834041,783404,2,7834,4,1,108,1340,3422
7835011,783501,1,7835,1,1,15,150,782
7836041,783604,2,7836,4,1,106,1264,3506
7837041,783704,3,7837,4,1,151,1774,2152
7838021,783802,3,7838,2,1,40,462,4234
7839181,783918,2,7839,18,1,137,1598,1015
7840031,784003,1,7840,3,1,182,2095,2255
7841051,784105,1,7841,5,1,81,1017,6441
7842011,784201,1,7842,1,1,29,301,1657
7843041,784304,1,7843,4,1,107,1322,3056
7844041,784404,1,7844,4,1,162,1869,1745
7845031,784503,2,7845,3,1,182,2101,2002
7846051,784605,0,7846,5,1,39,454,3356
7847021,784702,1,7847,2,1,90,1114,10379
7848011,784801,0,7848,1,1,81,1016,19011
7849051,784905,2,7849,5,1,60,874,6586
7850051,785005,0,7850,5,1,150,1763,2272
7851051,785105,1,7851,5,1,121,1445,3331
7852021,785202,2,7852,2,1,36,441,597
7853051,785305,2,7853,5,1,29,316,1573
7854031,785403,2,7854,3,1,138,1612,1244
7855041,785504,1,7855,4,1,78,980,9014
7856081,785608,1,7856,8,1,52,769,1449
7857191,785719,0,7857,19,1,32,392,627
7858021,785802,2,7858,2,1,73,947,2917
7859031,785903,2,7859,3,1,49,608,4537
7860011,786001,1,7860,1,1,64,890,4317
7861081,786108,1,7861,8,1,116,1406,6756
7862091,786209,0,7862,9,1,116,1406,6756
7863191,786319,1,7863,19,1,115,1404,6225
7864011,786401,0,7864,1,1,108,1337,3479
7865041,786504,1,7865,4,1,48,566,4433
7866031,786603,1,7866,3,1,128,1507,2017
7867171,786717,1,7867,17,1,173,2040,4785
7868011,786801,1,7868,1,1,1,2,3475
7869011,786901,1,7869,1,1,85,1056,9925
7870191,787019,3,7870,19,1,75,965,3506
7871131,787113,2,7871,13,1,43,483,2387
7872041,787204,2,7872,4,1,133,1570,823
7873051,787305,1,7873,5,1,64,893,2857
7874081,787408,1,7874,8,1,39,456,3330
7875041,787504,1,7875,4,1,188,2153,1417
7876051,787605,3,7876,5,1,79,995,7226
7877021,787702,2,7877,2,1,95,1154,485
7878191,787819,1,7878,19,1,63,884,3037
7879011,787901,1,7879,1,1,50,741,2785
7880021,788002,2,7880,2,1,139,1625,1380
7881051,788105,2,7881,5,1,72,940,2912
7882191,788219,2,7882,19,1,63,887,2678
7883181,788318,2,7883,18,1,21,228,784
7884041,788404,1,7884,4,1,29,305,1617
7885151,788515,0,7885,15,1,166,1972,586
7886051,788605,1,7886,5,1,85,1036,12920
7887041,788704,3,7887,4,1,45,526,3056
7888051,788805,1,7888,5,1,144,1695,2426
7889041,788904,0,7889,4,1,88,1106,5935
7890051,789005,1,7890,5,1,29,294,1689
7891021,789102,1,7891,2,1,153,1809,2602
7892021,789202,1,7892,2,1,50,711,3409
7893041,789304,0,7893,4,1,103,1233,1075
7894031,789403,1,7894,3,1,50,757,1249
7895031,789503,2,7895,3,1,151,1768,2339
7896051,789605,1,7896,5,1,4,18,1287
7897051,789705,1,7897,5,1,17,189,691
7898021,789802,1,7898,2,1,137,1599,1009
7899031,789903,1,7899,3,1,96,1157,995
7900011,790001,2,7900,1,1,145,1717,2424
7901171,790117,0,7901,17,1,96,1156,1044
7902041,790204,0,7902,4,1,187,2149,1504
7903111,790311,4,7903,11,1,71,937,2578
7904041,790404,1,7904,4,1,144,1687,3018
7905041,790504,1,7905,4,1,50,708,3458
7906011,790601,2,7906,1,1,121,1447,1361
7907051,790705,2,7907,5,1,128,1502,2168
7908141,790814,1,7908,14,1,155,1821,1493
7909011,790901,1,7909,1,1,182,2101,2002
7910041,791004,3,7910,4,1,93,1139,4168
7911011,791101,1,7911,1,1,65,897,3274
7911012,791101,0,7911,1,2,65,897,3274
7912011,791201,1,7912,1,1,126,1470,2278
7913101,791310,1,7913,10,1,179,2089,1807
7914151,791415,0,7914,15,1,109,1373,2841
7915021,791502,2,7915,2,1,48,572,4144
7916021,791602,2,7916,2,1,127,1491,1834
7917131,791713,1,7917,13,1,179,2090,1761
7918061,791806,1,7918,6,1,100,1211,1520
7919171,791917,1,7919,17,1,174,2047,5218
7920101,792010,0,7920,10,1,125,1466,2305
7921161,792116,2,7921,16,1,135,1584,1829
7922021,792202,1,7922,2,1,49,657,3118
7923041,792304,5,7923,4,1,49,644,3450
7924091,792409,1,7924,9,1,94,1147,957
7925151,792515,2,7925,15,1,172,2037,7996
7926031,792603,3,7926,3,1,80,1005,7057
7927031,792703,1,7927,3,1,137,1597,1065
7928021,792802,2,7928,2,1,48,567,4308
7929041,792904,1,7929,4,1,95,1152,3409
7930011,793001,3,7930,1,1,163,1926,1790
7931051,793105,2,7931,5,1,86,1080,10183
7932041,793204,2,7932,4,1,148,1738,2836
7933151,793315,2,7933,15,1,96,1156,1044
7934031,793403,1,7934,3,1,106,1285,3116
7935031,793503,2,7935,3,1,121,1441,3844
7936011,793601,2,7936,1,1,50,697,3527
7937041,793704,0,7937,4,1,4,12,1381
7938021,793802,0,7938,2,1,50,747,2236
7939041,793904,2,7939,4,1,11,140,1439
7940141,794014,1,7940,14,1,155,1819,1628
7941031,794103,0,7941,3,1,155,1820,1502
7942011,794201,2,7942,1,1,80,1007,6826
7943041,794304,2,7943,4,1,10,111,2857
7944121,794412,0,7944,12,1,52,771,1323
7945131,794513,1,7945,13,1,130,1515,1790
7946011,794601,1,7946,1,1,182,2103,1967
7947041,794704,1,7947,4,1,48,570,4237
7948201,794820,0,7948,20,1,39,447,4920
7949141,794914,0,7949,14,1,39,447,4920
7950031,795003,2,7950,3,1,85,1062,3180
7951091,795109,0,7951,9,1,71,938,2501
7952121,795212,1,7952,12,1,68,928,1288
7953111,795311,1,7953,11,1,148,1739,2513
7954051,795405,0,7954,5,1,108,1350,3315
7955041,795504,5,7955,4,1,15,150,782
7956011,795601,1,7956,1,1,31,378,1800
7957031,795703,1,7957,3,1,150,1745,2726
7958011,795801,1,7958,1,1,17,197,623
7959021,795902,3,7959,2,1,31,373,1836
7960021,796002,3,7960,2,1,162,1885,1657
7961201,796120,1,7961,20,1,39,451,3817
7962041,796204,2,7962,4,1,54,809,1306
7963141,796314,1,7963,14,1,112,1386,3430
7964051,796405,2,7964,5,1,190,2168,2275
7965181,796518,1,7965,18,1,14,149,796
7966031,796603,1,7966,3,1,29,308,1602
7967031,796703,1,7967,3,1,11,130,2969
7968011,796801,2,7968,1,1,50,706,3491
7969161,796916,1,7969,16,1,125,1466,2305
7970051,797005,2,7970,5,1,126,1478,1530
7971171,797117,1,7971,17,1,185,2139,1468
7972161,797216,2,7972,16,1,63,889,2449
7973011,797301,2,7973,1,1,15,157,654
7974051,797405,2,7974,5,1,108,1361,3183
7975151,797515,1,7975,15,1,185,2141,1249
7976081,797608,1,7976,8,1,180,2091,2598
7977031,797703,1,7977,3,1,132,1544,1573
7978151,797815,1,7978,15,1,56,831,4889
7979011,797901,1,7979,1,1,173,2039,5218
7980041,798004,2,7980,4,1,34,403,791
7981021,798102,2,7981,2,1,105,1253,2656
7982041,798204,1,7982,4,1,144,1696,2404
7983091,798309,0,7983,9,1,187,2145,1691
7984071,798407,1,7984,7,1,174,2045,5770
7985051,798505,3,7985,5,1,30,347,1489
7986021,798602,2,7986,2,1,44,492,3066
7987041,798704,4,7987,4,1,91,1118,4504
7988161,798816,2,7988,16,1,20,224,779
7989011,798901,1,7989,1,1,40,465,4025
7990051,799005,1,7990,5,1,50,710,3442
7991011,799101,1,7991,1,1,91,1121,4338
7992061,799206,0,7992,6,1,172,2038,7996
7993041,799304,0,7993,4,1,39,448,4578
7994051,799405,1,7994,5,1,105,1248,2799
7995021,799502,3,7995,2,1,87,1093,12542
7996051,799605,1,7996,5,1,94,1147,957
7997011,799701,1,7997,1,1,111,1378,4169
7998041,799804,3,7998,4,1,107,1302,3301
7999021,799902,1,7999,2,1,48,558,6076
8000061,800006,4,8000,6,1,187,2144,1720
8001161,800116,2,8001,16,1,159,1843,2250
8002021,800202,1,8002,2,1,49,668,2665
8003021,800302,3,8003,2,1,155,1821,1493
8004191,800419,1,8004,19,1,39,449,4091
8005051,800505,1,8005,5,1,128,1509,1993
8006031,800603,1,8006,3,1,79,998,6511
8007021,800702,1,8007,2,1,161,1850,2147
8008021,800802,1,8008,2,1,45,537,383
8009031,800903,3,8009,3,1,152,1799,2201
8010131,801013,2,8010,13,1,117,1412,4714
8011051,801105,1,8011,5,1,132,1549,1457
8012021,801202,0,8012,2,1,135,1583,1844
8013061,801306,1,8013,6,1,130,1516,1778
8014011,801401,2,8014,1,1,53,782,1294
8015141,801514,2,8015,14,1,143,1678,2442
8016041,801604,1,8016,4,1,29,314,1575
8017021,801702,3,8017,2,1,162,1904,1534
8018161,801816,1,8018,16,1,129,1513,2829
8019091,801909,0,8019,9,1,42,480,3631
8020041,802004,0,8020,4,1,51,766,1365
8021021,802102,1,8021,2,1,144,1697,2258
8022041,802204,0,8022,4,1,4,23,1189
8023011,802301,1,8023,1,1,9,91,2460
8024051,802405,1,8024,5,1,175,2051,6551
8025181,802518,2,8025,18,1,88,1107,4964
8026021,802602,3,8026,2,1,142,1677,2524
8027011,802701,1,8027,1,1,65,898,3113
8028041,802804,2,8028,4,1,87,1101,9942
8029131,802913,1,8029,13,1,61,878,2843
8030041,803004,2,8030,4,1,18,212,726
8031121,803112,2,8031,12,1,111,1381,3504
8032011,803201,0,8032,1,1,44,486,3883
8033011,803301,1,8033,1,1,4,15,1335
8034011,803401,2,8034,1,1,152,1798,2202
8035041,803504,1,8035,4,1,30,359,1411
8036121,803612,1,8036,12,1,28,279,1313
8037151,803715,2,8037,15,1,136,1588,1337
8038011,803801,1,8038,1,1,145,1698,2801
8039161,803916,0,8039,16,1,112,1386,3430
8040081,804008,1,8040,8,1,172,2037,7996
8041011,804101,0,8041,1,1,20,223,797
8042011,804201,1,8042,1,1,185,2140,1353
8043031,804303,1,8043,3,1,50,754,1844
8044031,804403,0,8044,3,1,97,1159,2131
8045011,804501,1,8045,1,1,151,1789,1662
8046021,804602,1,8046,2,1,151,1787,1971
8047051,804705,0,8047,5,1,85,1057,9893
8048021,804802,0,8048,2,1,74,958,2331
8049021,804902,1,8049,2,1,64,890,4317
8050031,805003,3,8050,3,1,45,529,3028
8051041,805104,1,8051,4,1,88,1107,4964
8052051,805205,1,8052,5,1,105,1252,2794
8053081,805308,2,8053,8,1,130,1516,1778
8054101,805410,2,8054,10,1,166,1969,729
8055041,805504,2,8055,4,1,42,481,3354
8056011,805601,2,8056,1,1,150,1751,2613
8057041,805704,1,8057,4,1,118,1415,5024
8058011,805801,2,8058,1,1,31,382,1784
8059011,805901,1,8059,1,1,52,768,1450
8060201,806020,1,8060,20,1,143,1679,2282
8061081,806108,1,8061,8,1,88,1108,4784
8062011,806201,1,8062,1,1,139,1635,1284
8063121,806312,2,8063,12,1,95,1154,485
8064041,806404,4,8064,4,1,139,1621,1407
8065201,806520,1,8065,20,1,20,222,977
8066051,806605,1,8066,5,1,137,1593,1069
8067111,806711,1,8067,11,1,94,1151,720
8068041,806804,2,8068,4,1,140,1656,1446
8069021,806902,1,8069,2,1,35,427,768
8070031,807003,1,8070,3,1,175,2051,6551
8071011,807101,0,8071,1,1,58,856,4181
8072031,807203,2,8072,3,1,132,1532,1887
8073021,807302,1,8073,2,1,152,1804,2023
8074031,807403,1,8074,3,1,108,1358,3240
8075081,807508,1,8075,8,1,123,1462,2245
8076101,807610,2,8076,10,1,155,1823,414
8077011,807701,1,8077,1,1,44,490,3184
8078021,807802,2,8078,2,1,40,460,4441
8079041,807904,3,8079,4,1,92,1136,3408
8080051,808005,2,8080,5,1,70,933,2426
8081051,808105,2,8081,5,1,79,993,7413
8082011,808201,1,8082,1,1,29,288,1761
8083021,808302,1,8083,2,1,49,615,4169
8084011,808401,1,8084,1,1,107,1329,2780
8085011,808501,2,8085,1,1,50,739,2800
8086201,808620,2,8086,20,1,180,2092,2522
8087051,808705,0,8087,5,1,128,1496,2397
8088021,808802,1,8088,2,1,140,1652,1668
8088022,808802,1,8088,2,2,140,1652,1668
8089101,808910,1,8089,10,1,172,2037,7996
8090101,809010,2,8090,10,1,56,833,4741
8090102,809010,1,8090,10,2,56,833,4741
8091021,809102,1,8091,2,1,162,1864,1822
8092041,809204,2,8092,4,1,169,2010,886
8093031,809303,0,8093,3,1,71,938,2501
8094031,809403,1,8094,3,1,50,731,2977
8095041,809504,4,8095,4,1,99,1203,1638
8096141,809614,0,8096,14,1,117,1410,5193
8097041,809704,4,8097,4,1,183,2115,2129
8098031,809803,0,8098,3,1,52,768,1450
8099011,809901,3,8099,1,1,117,1413,3844
8100031,810003,2,8100,3,1,107,1308,3224
8101021,810102,2,8101,2,1,139,1649,1058
8102021,810202,2,8102,2,1,169,2008,972
8103031,810303,3,8103,3,1,106,1292,2604
8104011,810401,2,8104,1,1,107,1299,3334
8105051,810505,1,8105,5,1,48,564,4552
8106031,810603,1,8106,3,1,103,1226,1221
8107161,810716,2,8107,16,1,43,483,2387
8108011,810801,2,8108,1,1,9,83,2919
8109051,810905,1,8109,5,1,30,356,1435
8110051,811005,1,8110,5,1,4,11,1396
8111051,811105,2,8111,5,1,50,696,3566
8112151,811215,2,8112,15,1,173,2039,5218
8113061,811306,2,8113,6,1,179,2090,1761
8114031,811403,2,8114,3,1,162,1879,1697
8115051,811505,3,8115,5,1,132,1541,1625
8116071,811607,3,8116,7,1,135,1582,2162
8117051,811705,2,8117,5,1,120,1419,6156
8118051,811805,2,8118,5,1,152,1804,2023
8119181,811918,1,8119,18,1,32,393,610
8120081,812008,1,8120,8,1,110,1377,3890
8121041,812104,1,8121,4,1,182,2099,2136
8122041,812204,2,8122,4,1,138,1602,1545
8123131,812313,1,8123,13,1,123,1461,2454
8124021,812402,0,8124,2,1,6,54,1277
8125011,812501,0,8125,1,1,50,702,3527
